"PMID","DOI","include","comment","title","authors","citation","year","preregistration","topic","patients","age_range","new_data","sample_size","setting","modality","meeg_num_electrodes","meg_num_grad","meg_num_mag","meeg_sfreq_orig","meeg_sfreq_final","meeg_layout","eeg_locations","length_min","ecg_num_electrodes","ecg_lead","ecg_locations","ecg_ground","ecg_sfreq_orig","ecg_sfreq_final","ecg_high_pass","ecg_low_pass","ecg_event_approach","ecg_event_method","ecg_event_toolbox","reference_online","reference_offline","high_pass","low_pass","ICA","ica_on_epochs","rejected_components","rejected_cardiac_ics","cfa_rej_approach","cfa_rej_criteria","other_cfa_removal_strategy","other_cleaning_strategy","hep_eeg_channels_selected","hep_meg_channels_selected","groups","conditions","trials","hep_window_type","hep_relative_to","hep_start","hep_end","baseline_start_ms","baseline_end_ms","hypothesis","value","averaging_channels","averaging_time","statistics","clustering","permutations","significant_test","significant_eeg_channels","significant_relative_to","significant_start_ms","significant_end_ms","controls","trial_estimation"
7684965,"10.1016/0168-5597(93)90001-6",,"","Heartbeat evoked potentials (HEP): topography and influence of cardiac awareness and focus of attention","Montoya P, Schandry R, Müller A.","Electroencephalogr Clin Neurophysiol. 1993 May-Jun;88(3):163-72. doi: 10.1016/0168-5597(93)90001-6.",1993,0,"Perception/Interoception/Cardiac, Perception/Exteroception/Auditory, Manipulation/Focus of attention",0,"26.8+-5.4",1,27,0,"EEG",19,"na","na","200","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, T3, C3, Cz, C4, T4, T5, P3, Pz, P4, T6, O1, O2",,"2","Lead II","Left abdomen, Right clavicle","Forehead","200","unknown","0.016","15","unknown","unknown","none","Linked mastoids","Linked mastoids","0.016","15",0,,"","","","","subtract/regress ECG from EEG","Noisy epochs","Fz, F3, F4, F7, F8, Fp1, Fp2, Cz, C3, C4, T3, T4, Pz, P3, P4, T5, T6, O1, O2","na",2,2,"1000","Primary","R-peak","350","450","-75","0","Group/Condition Differences","Amplitude",1,1,"ANOVA",0,"","0","","","","","ECG",""
7684965,"10.1016/0168-5597(93)90001-6",,"","Heartbeat evoked potentials (HEP): topography and influence of cardiac awareness and focus of attention","Montoya P, Schandry R, Müller A.","Electroencephalogr Clin Neurophysiol. 1993 May-Jun;88(3):163-72. doi: 10.1016/0168-5597(93)90001-6.",1993,0,"Perception/Interoception/Cardiac, Perception/Exteroception/Auditory, Manipulation/Focus of attention",0,"26.8+-5.4",1,27,0,"EEG",19,"na","na","200","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, T3, C3, Cz, C4, T4, T5, P3, Pz, P4, T6, O1, O2",,"2","Lead II","Left abdomen, Right clavicle","Forehead","200","unknown","0.016","15","unknown","unknown","none","Linked mastoids","Linked mastoids","0.016","15",0,,"","","","","subtract/regress ECG from EEG","Noisy epochs","Fz, F3, F4, F7, F8, Fp1, Fp2","na",2,2,"1000","Primary","R-peak","450","550","-75","0","Group/Condition Differences","Amplitude",1,1,"ANOVA",0,"","0","","","","","ECG",""
7684965,"10.1016/0168-5597(93)90001-6",,"","Heartbeat evoked potentials (HEP): topography and influence of cardiac awareness and focus of attention","Montoya P, Schandry R, Müller A.","Electroencephalogr Clin Neurophysiol. 1993 May-Jun;88(3):163-72. doi: 10.1016/0168-5597(93)90001-6.",1993,0,"Perception/Interoception/Cardiac, Perception/Exteroception/Auditory, Manipulation/Focus of attention",0,"26.8+-5.4",1,27,0,"EEG",19,"na","na","200","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, T3, C3, Cz, C4, T4, T5, P3, Pz, P4, T6, O1, O2",,"2","Lead II","Left abdomen, Right clavicle","Forehead","200","unknown","0.016","15","unknown","unknown","none","Linked mastoids","Linked mastoids","0.016","15",0,,"","","","","subtract/regress ECG from EEG","Noisy epochs","Cz, C3, C4, T3, T4, Pz","na",2,2,"1000","Primary","R-peak","450","550","-75","0","Group/Condition Differences","Amplitude",1,1,"ANOVA",0,"","0","","","","","ECG",""
7684965,"10.1016/0168-5597(93)90001-6",,"","Heartbeat evoked potentials (HEP): topography and influence of cardiac awareness and focus of attention","Montoya P, Schandry R, Müller A.","Electroencephalogr Clin Neurophysiol. 1993 May-Jun;88(3):163-72. doi: 10.1016/0168-5597(93)90001-6.",1993,0,"Perception/Interoception/Cardiac, Perception/Exteroception/Auditory, Manipulation/Focus of attention",0,"26.8+-5.4",1,27,0,"EEG",19,"na","na","200","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, T3, C3, Cz, C4, T4, T5, P3, Pz, P4, T6, O1, O2",,"2","Lead II","Left abdomen, Right clavicle","Forehead","200","unknown","0.016","15","unknown","unknown","none","Linked mastoids","Linked mastoids","0.016","15",0,,"","","","","subtract/regress ECG from EEG","Noisy epochs","Pz, P3, P4, T5, T6, O1, O2","na",2,2,"1000","Primary","R-peak","450","550","-75","0","Group/Condition Differences","Amplitude",1,1,"ANOVA",0,"","0","","","","","ECG",""
7684965,"10.1016/0168-5597(93)90001-6",,"","Heartbeat evoked potentials (HEP): topography and influence of cardiac awareness and focus of attention","Montoya P, Schandry R, Müller A.","Electroencephalogr Clin Neurophysiol. 1993 May-Jun;88(3):163-72. doi: 10.1016/0168-5597(93)90001-6.",1993,0,"Perception/Interoception/Cardiac, Perception/Exteroception/Auditory, Manipulation/Focus of attention",0,"26.8+-5.4",1,27,0,"EEG",19,"na","na","200","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, T3, C3, Cz, C4, T4, T5, P3, Pz, P4, T6, O1, O2",,"2","Lead II","Left abdomen, Right clavicle","Forehead","200","unknown","0.016","15","unknown","unknown","none","Linked mastoids","Linked mastoids","0.016","15",0,,"","","","","subtract/regress ECG from EEG","Noisy epochs","Fz, F3, F4, F7, F8, Fp1, Fp2, Cz, C3, C4, T3, T4, Pz, P3, P4, T5, T6, O1, O2","na",2,2,"1000","Primary","R-peak","450","550","-75","0","Group/Condition Differences","Amplitude",1,1,"ANOVA",0,"","0","","","","","ECG",""
7654986,"",0,"Not Related to HER","Hippocampal and cerebral cortical sequencing of cardiac activity--theta rhythm (4-10Hz)","Turbes CC.","Biomed Sci Instrum. 1995;31:7-11.",1995,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7649933,"10.1152/jappl.1995.78.5.1942",0,"Not Related to HER","Mechanisms of airway protection after pharyngeal fluid infusion in healthy sleeping piglets","Page M, Jeffery HE, Marks V, Post EJ, Wood AK.","J Appl Physiol (1985). 1995 May;78(5):1942-9. doi: 10.1152/jappl.1995.78.5.1942.",1995,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7640124,"10.1093/bja/74.6.681",0,"Not Related to HER","Visually evoked bursts during isoflurane anaesthesia","Hartikainen K, Rorarius M, Mäkelä K, Peräkylä J, Varila E, Jäntti V.","Br J Anaesth. 1995 Jun;74(6):681-5. doi: 10.1093/bja/74.6.681.",1995,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7533720,"10.1016/0924-980x(94)00247-5",0,"Not Related to HER","Effect of hemisphere-selective repetitive magnetic brain stimulation on middle cerebral artery blood flow velocity","Sander D, Meyer BU, Röricht S, Klingelhöfer J.","Electroencephalogr Clin Neurophysiol. 1995 Feb;97(1):43-8. doi: 10.1016/0924-980x(94)00247-5.",1995,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7488482,"10.1093/bja/75.4.428",0,"Not Related to HER","The auditory evoked potential and paediatric anaesthesia","O'Kelly SW, Smith DC, Pilkington SN.","Br J Anaesth. 1995 Oct;75(4):428-30. doi: 10.1093/bja/75.4.428.",1995,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7409042,"10.1016/0014-4886(80)90207-1",0,"Not Related to HER","Resistance to tonic-clonic seizures after amygdaloid kindling in cats","Stock G, Klimpel L, Sturm V, Schlör KH.","Exp Neurol. 1980 Aug;69(2):239-46. doi: 10.1016/0014-4886(80)90207-1.",1980,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7398184,"10.1038/clpt.1980.146",0,"Not Related to HER","Sedative and cardiovascular effects of clonidine and nitrazepam","Hossmann V, Maling TJ, Hamilton CA, Reid JL, Dollery CT.","Clin Pharmacol Ther. 1980 Aug;28(2):167-76. doi: 10.1038/clpt.1980.146.",1980,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7342986,"10.1016/0301-0511(81)90032-6",0,"Not Related to HER","EEG and cardiac correlates of neuroticism: a psychophysiological comparison of neurotics and normal controls in relation to personality","Plooij-van Gorsel E.","Biol Psychol. 1981 Dec;13:141-56. doi: 10.1016/0301-0511(81)90032-6.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7329419,"10.1159/000402411",0,"Not Related to HER","Electroconvulsive shock results in a functional activation of endorphin systems","Holaday JW, Tortella FC, Belenky GL.","Mod Probl Pharmacopsychiatry. 1981;17:142-57. doi: 10.1159/000402411.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7273668,"10.3109/15563658108990282",0,"Not Related to HER","Ethanol-induced spontaneous and evoked EEG, heart rate, and respiration rate changes in man","Zilm DH.","Clin Toxicol. 1981 May;18(5):549-63. doi: 10.3109/15563658108990282.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7233213,"10.1126/science.7233213",0,"Not Related to HER","Electroencephalographic tolerance and abstinence phenomena during repeated alcohol ingestion by nonalcoholics","Zilm DH, Kaplan HL, Capell H.","Science. 1981 Jun 5;212(4499):1175-7. doi: 10.1126/science.7233213.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7228045,"10.1177/001872088102300111",0,"Not Related to HER","Evoked potential amplitude as a measure of attention in working environments: a comparative study of telephone switchboard design","Wastell DG, Brown ID, Copeman AK.","Hum Factors. 1981 Feb;23(1):117-21. doi: 10.1177/001872088102300111.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7207807,"10.1007/BF01187008",0,"Not Related to HER","Changes in the cortical slow potential and unit activity during conditioning in rabbits","Mnukhina RS.","Neurosci Behav Physiol. 1980 Sep-Oct;10(5):445-51. doi: 10.1007/BF01187008.",1980,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7188376,"",0,"Not Related to HER","Evaluation of zopiclone physical dependence liability in normal volunteers","Dorian P, Sellers EM, Kaplan H, Hamilton C.","Int Pharmacopsychiatry. 1982;17 Suppl 2:228-34.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7178183,"10.1016/0091-3057(82)90355-0",0,"Not Related to HER","Interaction between nicotine and endogenous opioid mechanisms in the unanesthetized dog","Kamerling SG, Wettstein JG, Sloan JW, Su TP, Martin WR.","Pharmacol Biochem Behav. 1982 Oct;17(4):733-40. doi: 10.1016/0091-3057(82)90355-0.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7170675,"",0,"Not Related to HER","Effects of naloxone on ethanol and acetaldehyde-induced electroencephalographic changes in rabbits","Manzo L, Tartara A, Bo P, Maurelli M, Mazzella G, Savoldi F.","Subst Alcohol Actions Misuse. 1982;3(3):153-61.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7168344,"",0,"Not Related to HER","New theory of the development of myocardial infarction","Szentiványi M, Vértesi C, Paál A, Pénzes M, Leszkovszky GP, Balázs B, Kiss C.","Acta Physiol Acad Sci Hung. 1982;59(3):235-54.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7159206,"10.1007/BF02141781",0,"Not Related to HER","Slow brain potentials after withdrawal of control","Elbert T, Rockstroh B, Lutzenberger W, Birbaumer N.","Arch Psychiatr Nervenkr (1970). 1982;232(3):201-14. doi: 10.1007/BF02141781.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7142486,"10.1037/h0077929",0,"Not Related to HER","Lateral septal lesions enhance conditioned bradycardia in the rabbit","Powell DA, Milligan WL, Mull P.","J Comp Physiol Psychol. 1982 Oct;96(5):742-54. doi: 10.1037/h0077929.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7126726,"10.1016/0301-0511(82)90010-2",0,"Not Related to HER","Anticipatory pleasure deficit in subjects reporting physical anhedonia: slow cortical evidence","Simons RF, MacMillan FW 3rd, Ireland FB.","Biol Psychol. 1982 May-Jun;14(3-4):298-310. doi: 10.1016/0301-0511(82)90010-2.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7079380,"10.1016/0031-9384(82)90047-6",0,"Not Related to HER","Changes in hippocampal rhythmic slow activity during instrumental cardiovascular conditioning in the monkey (Macaca mulatta)","Joseph JA, Quilter RE, Engel BT.","Physiol Behav. 1982 Apr;28(4):653-9. doi: 10.1016/0031-9384(82)90047-6.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
7078664,"10.1007/BF00501169",0,"Not Related to HER","Nicotine receptors do not modulate the 3H-noradrenaline release from the isolated rat heart evoked by sympathetic nerve stimulation","Fuder H, Siebenborn R, Muscholl E.","Naunyn Schmiedebergs Arch Pharmacol. 1982 Mar;318(4):301-7. doi: 10.1007/BF00501169.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6867228,"10.1111/j.1469-8986.1983.tb02167.x",0,"Not Related to HER","Influence of total sleep deprivation on event-related potentials in man","Gauthier P, Gottesmann C.","Psychophysiology. 1983 May;20(3):351-5. doi: 10.1111/j.1469-8986.1983.tb02167.x.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6839789,"10.1097/00003246-198305000-00010",0,"Not Related to HER","Protective effects of beta blockade on pulmonary function when intracranial pressure is elevated","Colgan FJ, Sawa T, Teneyck LG, Izzo JL Jr.","Crit Care Med. 1983 May;11(5):368-72. doi: 10.1097/00003246-198305000-00010.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6815696,"10.1007/BF00470586",0,"Not Related to HER","Pharmaco-EEG study of 6-azamianserin (ORG 3770): dissociation of EEG and pharmacologic predictors of antidepressant activity","Fink M, Irwin P.","Psychopharmacology (Berl). 1982;78(1):44-8. doi: 10.1007/BF00470586.",1982,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6770408,"10.1007/BF00431270",0,"Not Related to HER","Combined effects of alcohol and sleep deprivation in normal young adults","Peeke SC, Callaway E, Jones RT, Stone GC, Doyle J.","Psychopharmacology (Berl). 1980;67(3):279-87. doi: 10.1007/BF00431270.",1980,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6748322,"",0,"Not Related to HER","Detection of electrophysiological responses in rabbits affected by short-term exposure to static magnetic field","Nakagawa M.","Nihon Eiseigaku Zasshi. 1984 Feb;38(6):899-908.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6738784,"10.1016/0197-4580(84)90083-6",0,"Not Related to HER","Aerobic exercise training and improved neuropsychological function of older individuals","Dustman RE, Ruhling RO, Russell EM, Shearer DE, Bonekat HW, Shigeoka JW, Wood JS, Bradford DC.","Neurobiol Aging. 1984 Spring;5(1):35-42. doi: 10.1016/0197-4580(84)90083-6.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6669632,"10.1159/000137931",0,"Not Related to HER","Evaluation of zopiclone physical dependence liability in normal volunteers","Dorian P, Sellers EM, Kaplan H, Hamilton C.","Pharmacology. 1983;27 Suppl 2:228-34. doi: 10.1159/000137931.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6667103,"10.1007/BF00342787",0,"Not Related to HER","Evaluation of contingencies and conditional probabilities. A psychophysiological approach to anhedonia","Lutzenberger W, Birbaumer N, Rockstroh B, Elbert T.","Arch Psychiatr Nervenkr (1970). 1983;233(6):471-88. doi: 10.1007/BF00342787.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6640016,"10.1016/0301-0511(83)90019-4",0,"Not Related to HER","The component structure of event-related slow potentials: task, ISI, and warning stimulus effects on the 'E' wave","Simons RF, Hoffman JE, MacMillan FW 3rd.","Biol Psychol. 1983 Sep-Nov;17(2-3):193-219. doi: 10.1016/0301-0511(83)90019-4.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6542082,"10.1016/0167-8760(84)90024-2",0,"Not Related to HER","Effects of reward and methylphenidate on heart rate response morphology of augmenting and reducing children","Ackerman PT, Holcomb PJ, Dykman RA.","Int J Psychophysiol. 1984 Jun;1(4):301-16. doi: 10.1016/0167-8760(84)90024-2.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6542078,"10.1016/0167-8760(84)90037-0",0,"Not Related to HER","Cardiovascular and electrodermal responses to simple stimuli in autistic, retarded and normal children","James AL, Barry RJ.","Int J Psychophysiol. 1984 Feb;1(2):179-93. doi: 10.1016/0167-8760(84)90037-0.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6393696,"",0,"Not Related to HER","Electrophysiological responses in high and low aggressive young adolescent boys","Dwivedi KN, Beaumont G, Brandon S.","Acta Paedopsychiatr. 1984 Oct;50(4):179-90.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6377350,"10.1097/00006842-198405000-00008",0,"Not Related to HER","Electrophysiologic characteristics of respiratory suspension periods occurring during the practice of the Transcendental Meditation Program","Badawi K, Wallace RK, Orme-Johnson D, Rouzere AM.","Psychosom Med. 1984 May-Jun;46(3):267-76. doi: 10.1097/00006842-198405000-00008.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6301311,"",0,"Not Related to HER","Bremazocine: an opiate that induces sedation and analgesia without respiratory depression","Freye E, Hartung E, Schenk GK.","Anesth Analg. 1983 May;62(5):483-8.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6275437,"10.1016/0306-4530(81)90015-9",0,"Not Related to HER","Effect of an ACTH 4-9 analog on human cortical evoked potentials in a constant foreperiod reaction time paradigm","Rockstroh B, Elbert T, Lutzenberger W, Birbaumer N, Fehm HL, Voigt KH.","Psychoneuroendocrinology. 1981 Dec;6(4):301-10. doi: 10.1016/0306-4530(81)90015-9.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6266849,"10.1016/0014-2999(81)90293-4",0,"Not Related to HER","Lack of modulation by presynaptic alpha 2-adrenoceptors of adrenergic transmitters release evoked by activation of 5-hydroxytryptamine and nicotine receptors","Carr SR, Fozard JR.","Eur J Pharmacol. 1981 Jun 10;72(1):27-34. doi: 10.1016/0014-2999(81)90293-4.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6145286,"10.3109/00016348409157128",0,"Not Related to HER","Maternal beta-adrenoceptor blockade reduces fetal tolerance to asphyxia. A study in pregnant sheep","Kjellmer I, Dagbjartsson A, Hrbek A, Karlsson K, Rosén KG.","Acta Obstet Gynecol Scand Suppl. 1984;118:75-80. doi: 10.3109/00016348409157128.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6144515,"",0,"Not Related to HER","The psychophysiology of anxiety","Lader M.","Encephale. 1983;9(4 Suppl 2):205B-210B.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6136936,"10.1159/000117938",0,"Not Related to HER","Pharmaco-EEG and Psychometric study of the effect of single doses of temazepam and nitrazepam","Matejcek M, Neff G, Abt K, Wehrli W.","Neuropsychobiology. 1983;9(1):52-65. doi: 10.1159/000117938.",1983,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6119722,"10.1016/0306-4530(81)90016-0",0,"Not Related to HER","Effect of an ACTH 4-9 analog on human cortical evoked potentials in a two-stimulus reaction time paradigm","Fehm-Wolfsdorf G, Elbert T, Lutzenberger W, Rockstroh B, Birbaumer N, Fehm HL.","Psychoneuroendocrinology. 1981 Dec;6(4):311-20. doi: 10.1016/0306-4530(81)90016-0.",1981,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6095322,"10.1016/s0091-3057(84)80032-5",0,"Not Related to HER","Dishabituating effects of an ACTH 4-9 analog in a vigilance task","Born J, Fehm-Wolfsdorf G, Schiebe M, Rockstroh B, Fehm HL, Voigt KH.","Pharmacol Biochem Behav. 1984 Oct;21(4):513-9. doi: 10.1016/s0091-3057(84)80032-5.",1984,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6031995,"",0,"Not Related to HER","Evoked brain response as a measure of human sleep and wakefulness","Tepas DI.","Aerosp Med. 1967 Feb;38(2):148-53.",1967,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
6023527,"",0,"Not Related to HER","Central and peripheral effects of muscarinic cholinergic blocking agents in man","Domino EF, Corssen G.","Anesthesiology. 1967 May-Jun;28(3):568-74.",1967,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5938991,"10.1139/y66-005",0,"Not Related to HER","Effects of spreading cortical depression on cardiac and somatomotor conditioned responses","Mogenson GJ, Peterson RJ.","Can J Physiol Pharmacol. 1966 Jan;44(1):39-45. doi: 10.1139/y66-005.",1966,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5868499,"10.1007/BF02151554",0,"Not Related to HER","Effects of sleep dialysate, substance P and psychotropic drugs upon the thalamo-cortical evoked response","Schneiderman N, Monnier M, Lembeck F.","Experientia. 1965 Oct 15;21(10):596-8. doi: 10.1007/BF02151554.",1965,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5749338,"",0,"Not Related to HER","Changing concepts in pain control during surgery: dissociative anesthesia with CI-581. A progress report","Corssen G, Miyasaka M, Domino EF.","Anesth Analg. 1968 Nov-Dec;47(6):746-59.",1968,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5602288,"10.1159/000103724",0,"Not Related to HER","Neurogenic mechanisms in the evolution of cerebral circulatory insufficiency. Investigations on the role of the brain stem reticular formation","Ciurea E, Crighel E.","Confin Neurol. 1967;29(6):351-9. doi: 10.1159/000103724.",1967,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5588900,"10.1159/000103717",0,"Not Related to HER","Autonomic, somatomotor and electroencephalographic responses upon stimulation of the hypothalamus and the rostral brain stem in man","Sano K, Yoshioka M, Ogashiwa M, Ishijima B, Ohye C, Sekino H, Mayanagi Y.","Confin Neurol. 1967;29(2):257-61. doi: 10.1159/000103717.",1967,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5522502,"10.1016/0031-9384(70)90169-1",0,"Not Related to HER","Stimulus generalization and transfer of training in rabbits conditioned to electrical stimulation of lateral geniculate nucleus","Swadlow HA, Schneiderman N.","Physiol Behav. 1970 Aug;5(8):841-7. doi: 10.1016/0031-9384(70)90169-1.",1970,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5317227,"10.2170/jjphysiol.21.375",0,"Not Related to HER","On the periodic fluctuations of alpha waves","Mimura K.","Jpn J Physiol. 1971 Aug;21(4):375-86. doi: 10.2170/jjphysiol.21.375.",1971,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
5293388,"",0,"Not Related to HER","The function of the central nervous system after haemorrhage","Kovách AG.","J Clin Pathol Suppl (R Coll Pathol). 1970;4:202-12.",1970,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
